Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
8.334,0.133995,0.0471472,0.00972107,-0.015657,0.0474673,0.0710037,0.0756613,0.0626913,0.056196,0.063201,0.0779864,0.0682773,0.0511481,0.059382,-3.13916,0.0514417,-42.7031,-119.745,-749.059,53028.3,-20313.3,1837.33,-27.1185,-70.7932,0,0.301971,-0.627899,2.08817,-0.305176,-0.170441,0.010376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.894,12486.6,1182.9,43.2916,16.6311,-147.753,-4.32596e-05,-5.96988e-05,-3.32988e-05,-73.0919,122.231,138.827,2558.71,19721.3,8831.98,-22748.3,-12411.3,-5201.2,6.97955,-49.5463,100.043,4.89884e-05,5.79987e-06,2.76559e-05,26.8495,-94.7101,130.839,-25707.1,-9589.47,10163
8.335,0.144676,0.0199866,0.0283368,-0.0934769,0.0419742,0.059407,0.0616232,0.0535361,0.0403268,0.0445853,0.00565979,0.0633945,0.0413824,0.0477853,-3.12421,0.0660901,-42.0828,-120.31,-749.953,53446.7,-20607.9,1843.08,-27.479,-71.2668,0,0.298462,-0.631104,2.09061,-0.307617,-0.172272,0.010376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.168,12611.8,1143.68,43.3521,16.8396,-148.613,-4.35211e-05,-5.96079e-05,-3.32079e-05,-73.1638,122.098,138.696,2766.48,19883.3,8488.83,-21348.5,-14846.6,-5250.58,3.24855,-51.5285,106.241,4.87491e-05,5.99356e-06,2.76787e-05,26.8288,-94.8169,130.929,-24133.2,-11823.8,10132
8.336,0.136436,0.024259,0.101579,0.00753632,0.0621158,0.0472,0.0405661,0.0269858,0.0516183,0.0140677,0.0566241,0.0463046,0.0499274,0.0633493,-3.06287,0.0663953,-42.6674,-122.198,-751.332,53198.2,-20495.1,1757.35,-27.2784,-70.8052,0,0.301819,-0.641785,2.09442,-0.307159,-0.171814,0.0115967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.441,12737,1104.46,43.4125,17.0481,-149.472,-4.37825e-05,-5.95169e-05,-3.31169e-05,-73.2354,121.965,138.565,2974.24,20045.3,8145.68,-19948.7,-17282,-5299.96,-0.482454,-53.5108,112.439,4.85099e-05,6.18724e-06,2.77014e-05,26.808,-94.9237,131.018,-22559.2,-14058.2,10101
8.337,0.187095,0.0254797,0.0692303,0.1174,0.0581485,0.0520828,0.0137106,0.0590292,0.0751169,0.0497733,0.061507,0.0585117,0.0569464,0.0581613,-2.95301,0.0621228,-44.0467,-123.555,-752.693,52586.9,-20279.4,1804.19,-26.9424,-69.865,0,0.309753,-0.649414,2.09824,-0.304565,-0.171051,0.0108337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.71,12862.2,1065.24,43.473,17.2566,-150.331,-4.4044e-05,-5.9426e-05,-3.3026e-05,-73.3068,121.833,138.434,3182.01,20207.4,7802.53,-18548.9,-19717.3,-5349.34,-4.21346,-55.493,118.637,4.82706e-05,6.38093e-06,2.77242e-05,26.7872,-95.0306,131.108,-20985.2,-16292.6,10070
8.338,0.140709,0.0373816,0.0768597,0.167448,0.0535709,0.057576,0.0530783,0.0581137,0.0497873,0.0714407,0.0517413,0.0508823,0.03711,0.041987,-2.84894,0.0667004,-44.4423,-124.078,-753.792,52516.1,-19999.2,1750.03,-26.5314,-69.6693,0,0.312042,-0.652313,2.10129,-0.304413,-0.16922,0.0115967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.33,12978.1,1033.21,43.6022,17.5906,-151.226,-4.42962e-05,-5.9335e-05,-3.295e-05,-73.3795,121.699,138.302,3368.94,20203.4,7568.96,-17422.5,-21271.6,-5435.11,-7.35148,-56.8927,124.113,4.8064e-05,6.54898e-06,2.77563e-05,26.7633,-95.1401,131.199,-19611.4,-17776.4,10117.6
8.339,0.0177228,0.039823,0.0875409,0.199492,0.0447208,0.0572708,0.0585715,0.0611655,0.0656564,0.0445853,0.0569293,0.00541107,0.0563361,0.0508371,-2.82148,0.05724,-42.3292,-124.032,-754.561,52554.3,-20372.6,1849.22,-26.9992,-69.6488,0,0.299988,-0.652008,2.10342,-0.304565,-0.170746,0.0102234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.13,13061.4,1026.33,43.9719,18.3639,-152.244,-4.45156e-05,-5.92441e-05,-3.29263e-05,-73.4577,121.564,138.166,3482.94,19618.8,7718.97,-17253.2,-19741.9,-5648.22,-8.41406,-56.2535,127.061,4.79715e-05,6.6273e-06,2.78211e-05,26.7283,-95.259,131.293,-18937.9,-16633.5,10440.5
8.34,-0.0744403,0.0386023,0.0905927,0.295927,0.0453311,0.059407,0.0497214,0.0645224,0.061384,0.0479422,0.0572345,0.0450839,0.026734,0.054194,-2.57856,0.0660901,-41.626,-124.367,-753.299,52348.6,-20346.8,1805.4,-27.0103,-69.4924,0,0.295868,-0.653992,2.09991,-0.30365,-0.170135,0.0108337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.94,13144.8,1019.45,44.3416,19.1371,-153.262,-4.4735e-05,-5.91531e-05,-3.29026e-05,-73.5356,121.429,138.03,3596.95,19034.1,7868.97,-17083.9,-18212.3,-5861.33,-9.47664,-55.6144,130.01,4.78791e-05,6.70563e-06,2.78858e-05,26.6932,-95.3779,131.387,-18264.5,-15490.6,10763.4
8.341,-0.13456,0.0337195,0.0731976,0.367644,0.0419742,0.0517776,0.0604025,0.0541464,0.0781686,0.0436697,0.0346515,0.0685825,0.0551154,0.0609079,2.87524,0.0691418,-42.0202,-125.774,-754.796,52376,-20331.2,1617.55,-26.936,-69.3909,0,0.298157,-0.661926,2.10403,-0.304413,-0.170288,0.0135803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.74,13228.1,1012.57,44.7113,19.9104,-154.281,-4.49545e-05,-5.90622e-05,-3.28789e-05,-73.6132,121.294,137.894,3710.96,18449.4,8018.98,-16914.6,-16682.7,-6074.44,-10.5392,-54.9752,132.958,4.77867e-05,6.78395e-06,2.79506e-05,26.6581,-95.4969,131.482,-17591,-14347.7,11086.3
8.342,-0.190102,0.0163245,0.0655682,0.350859,0.0529605,0.0511673,0.049111,0.0538412,0.0894601,0.0329886,0.0804279,0.0582065,0.0584723,0.0438181,3.33636,0.0575452,-42.3096,-126.822,-755.677,52488.2,-20307.6,1796.7,-26.8734,-69.4585,0,0.299835,-0.667877,2.10648,-0.305481,-0.170288,0.0109863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.54,13311.4,1005.7,45.081,20.6837,-155.299,-4.51739e-05,-5.89712e-05,-3.28553e-05,-73.6905,121.159,137.757,3824.97,17864.7,8168.98,-16745.3,-15153,-6287.55,-11.6018,-54.336,135.907,4.76943e-05,6.86227e-06,2.80153e-05,26.6229,-95.6159,131.576,-16917.6,-13204.8,11409.2
8.343,-0.103737,0.0205969,0.0381024,0.244963,0.0462466,0.0603226,0.052468,0.0535361,0.0738962,0.0393973,0.0630328,0.0737704,0.044129,0.0487009,3.34002,0.0569348,-42.5422,-128.786,-754.975,52545.5,-20165,1858.31,-26.7095,-69.599,0,0.301056,-0.679169,2.10449,-0.306702,-0.169373,0.0100708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.48,13480.6,994.867,45.1689,21.5003,-156.256,-4.53818e-05,-5.88803e-05,-3.285e-05,-73.7774,121.021,137.62,3980.4,18163.9,8524.93,-17050.2,-14297.3,-6752.1,-15.3822,-55.7947,138.749,4.76117e-05,6.93284e-06,2.80828e-05,26.5857,-95.7608,131.663,-17433.3,-12005,10869.3
8.344,0.0943219,0.0318884,0.0298627,0.173552,0.0410587,0.0636795,0.0304953,0.0571982,0.0583322,-0.0222482,0.0541827,0.0527133,0.0447394,0.0544992,3.3507,0.0709729,-42.55,-130.202,-754.915,52216.5,-20143.2,2023.6,-26.6828,-69.1686,0,0.301056,-0.687256,2.10434,-0.305634,-0.16922,0.00762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.89,13674.3,982.911,45.1762,22.3294,-157.196,-4.55865e-05,-5.87893e-05,-3.285e-05,-73.8668,120.883,137.482,4147.67,18715.6,8939.72,-17490.7,-13634.1,-7288.5,-19.9392,-57.8527,141.562,4.75319e-05,7.0012e-06,2.81512e-05,26.5479,-95.9132,131.748,-18288.8,-10788.9,10082.9
